ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,quarterly,quarterly_lower,quarterly_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-01-17,2312.121034140421,-2285.6562068149465,3287.0953680240873,2312.025424899822,2312.162812025739,-1782.344562250181,-1782.344562250181,-1782.344562250181,146.96614950007236,146.96614950007236,146.96614950007236,-1037.6810483789013,-1037.6810483789013,-1037.6810483789013,-891.6296633713522,-891.6296633713522,-891.6296633713522,0.0,0.0,0.0,529.7764718902401
2018-01-18,2313.1009100903925,-901.52769502839,4328.124993254556,2312.991068249508,2313.1498400568753,-569.2583133640837,-569.2583133640837,-569.2583133640837,140.19105409895005,140.19105409895005,140.19105409895005,159.22061119864216,159.22061119864216,159.22061119864216,-868.6699786616759,-868.6699786616759,-868.6699786616759,0.0,0.0,0.0,1743.8425967263088
2018-01-19,2314.080786040364,-570.0835728543592,4749.203424760859,2313.948895600399,2314.1478022236797,-299.44348702727206,-299.44348702727206,-299.44348702727206,124.1649874828447,124.1649874828447,124.1649874828447,414.29668821483983,414.29668821483983,414.29668821483983,-837.9051627249565,-837.9051627249565,-837.9051627249565,0.0,0.0,0.0,2014.6372990130917
2018-01-20,2315.0606619903356,-1141.8926034967058,4384.212203932123,2314.9058737696278,2315.1407467447348,-686.6307530058479,-686.6307530058479,-686.6307530058479,94.61147905373063,94.61147905373063,94.61147905373063,19.504583820900322,19.504583820900322,19.504583820900322,-800.7468158804788,-800.7468158804788,-800.7468158804788,0.0,0.0,0.0,1628.4299089844876
2018-01-21,2316.0405379403073,-1065.660079110057,4341.173353051765,2315.8595566183244,2316.1312833241245,-504.3353261546476,-504.3353261546476,-504.3353261546476,48.73067802795063,48.73067802795063,48.73067802795063,205.66201359599046,205.66201359599046,205.66201359599046,-758.7280177785885,-758.7280177785885,-758.7280177785885,0.0,0.0,0.0,1811.7052117856597
2018-01-22,2317.020413890279,-506.69260253854424,4825.965174845224,2316.818460212831,2317.128391977746,-316.0633194827007,-316.0633194827007,-316.0633194827007,-13.181187925141483,-13.181187925141483,-13.181187925141483,410.58503208122164,410.58503208122164,410.58503208122164,-713.467163638781,-713.467163638781,-713.467163638781,0.0,0.0,0.0,2000.9570944075783
2018-01-23,2318.000289840251,-1388.6617541446262,4049.0152477443594,2317.767487539124,2318.1218194641974,-924.9369479164545,-924.9369479164545,-924.9369479164545,-86.71923075227687,-86.71923075227687,-86.71923075227687,-171.58788053173265,-171.58788053173265,-171.58788053173265,-666.6298366324451,-666.6298366324451,-666.6298366324451,0.0,0.0,0.0,1393.0633419237963
2018-01-24,2318.980165790222,-2329.3142295719367,3359.5818985992664,2318.715416551558,2319.1213666525023,-1820.9885512846063,-1820.9885512846063,-1820.9885512846063,-163.41789327107884,-163.41789327107884,-163.41789327107884,-1037.6810483793358,-1037.6810483793358,-1037.6810483793358,-619.8896096341915,-619.8896096341915,-619.8896096341915,0.0,0.0,0.0,497.99161450561587
2018-01-25,2319.960041740194,-914.7262016236151,4333.5455407451545,2319.6736521627063,2320.1132140900277,-647.7164815864566,-647.7164815864566,-647.7164815864566,-232.04839710828915,-232.04839710828915,-232.04839710828915,159.2206111993054,159.2206111993054,159.2206111993054,-574.8886956774728,-574.8886956774728,-574.8886956774728,0.0,0.0,0.0,1672.2435601537372
2018-01-26,2320.9399176901657,-700.6288833767057,4778.933787183271,2320.624796951047,2321.1344802645044,-399.89631605724327,-399.89631605724327,-399.89631605724327,-280.99363383348225,-280.99363383348225,-280.99363383348225,414.29668821439304,414.29668821439304,414.29668821439304,-533.1993704381542,-533.1993704381542,-533.1993704381542,0.0,0.0,0.0,1921.0436016329224
2018-01-27,2321.9197936401374,-1304.536022034077,4225.959168669595,2321.5909161780146,2322.13703658949,-777.9548524576087,-777.9548524576087,-777.9548524576087,-301.1723644492331,-301.1723644492331,-301.1723644492331,19.504583821507975,19.504583821507975,19.504583821507975,-496.2870718298836,-496.2870718298836,-496.2870718298836,0.0,0.0,0.0,1543.9649411825287
2018-01-28,2322.8996695901083,-1169.658807557126,4553.143266054616,2322.5477318949365,2323.161808841244,-548.557320695081,-548.557320695081,-548.557320695081,-288.7432925607645,-288.7432925607645,-288.7432925607645,205.66201359669054,205.66201359669054,205.66201359669054,-465.4760417310072,-465.4760417310072,-465.4760417310072,0.0,0.0,0.0,1774.3423488950273
2018-01-29,2323.87954554008,-664.1560084246358,4973.575535902784,2323.503610306092,2324.162251617889,-278.1126063858557,-278.1126063858557,-278.1126063858557,-246.77932450502746,-246.77932450502746,-246.77932450502746,410.58503208216985,410.58503208216985,410.58503208216985,-441.91831396299796,-441.91831396299796,-441.91831396299796,0.0,0.0,0.0,2045.7669391542242
2018-01-30,2324.859421490052,-1344.3919583860177,4075.0867263838045,2324.4524072295962,2325.1689324155886,-783.4517462539654,-783.4517462539654,-783.4517462539654,-185.29709333098856,-185.29709333098856,-185.29709333098856,-171.58788053246644,-171.58788053246644,-171.58788053246644,-426.56677239051055,-426.56677239051055,-426.56677239051055,0.0,0.0,0.0,1541.4076752360863
2018-01-31,2325.8392974400235,-1899.4212532624056,3568.9199818444367,2325.404955820555,2326.179784407609,-1577.257422973132,-1577.257422973132,-1577.257422973132,-119.4234692218642,-119.4234692218642,-119.4234692218642,-1037.6810483790211,-1037.6810483790211,-1037.6810483790211,-420.1529053722463,-420.1529053722463,-420.1529053722463,0.0,0.0,0.0,748.5818744668916
2018-02-01,2326.819173389995,-729.0811195695813,4628.688027597691,2326.33042084659,2327.201167322637,-329.9324545769786,-329.9324545769786,-329.9324545769786,-65.98329559738545,-65.98329559738545,-65.98329559738545,159.22061119996866,159.22061119996866,159.22061119996866,-423.16977017956197,-423.16977017956197,-423.16977017956197,0.0,0.0,0.0,1996.8867188130162
2018-02-02,2327.799049339966,-416.396830277162,5118.27806933106,2327.2688525272456,2328.213743835833,-60.829289175102666,-60.829289175102666,-60.829289175102666,-39.265421210386094,-39.265421210386094,-39.265421210386094,414.29668821540895,414.29668821540895,414.29668821540895,-435.8605561801254,-435.8605561801254,-435.8605561801254,0.0,0.0,0.0,2266.9697601648636
2018-02-03,2328.778925289938,-842.5134564695392,4688.410184700934,2328.205289091787,2329.2142401603264,-485.7372977558297,-485.7372977558297,-485.7372977558297,-47.02887993992051,-47.02887993992051,-47.02887993992051,19.504583822906458,19.504583822906458,19.504583822906458,-458.2130016388157,-458.2130016388157,-458.2130016388157,0.0,0.0,0.0,1843.041627534108
2018-02-04,2329.7588012399096,-698.2972360061005,4705.463104766032,2329.1453640089308,2330.2215659379053,-372.1444963032756,-372.1444963032756,-372.1444963032756,-87.84673068140071,-87.84673068140071,-87.84673068140071,205.66201359504453,205.66201359504453,205.66201359504453,-489.9597792169197,-489.9597792169197,-489.9597792169197,0.0,0.0,0.0,1957.614304936634
2018-02-05,2330.7386771898805,-559.9658212319988,5022.112163923996,2330.078694613639,2331.237634126867,-270.61948098813883,-270.61948098813883,-270.61948098813883,-150.6196899729123,-150.6196899729123,-150.6196899729123,410.58503208181236,410.58503208181236,410.58503208181236,-530.5848230970388,-530.5848230970388,-530.5848230970388,0.0,0.0,0.0,2060.1191962017415
2018-02-06,2331.7185531398527,-1432.9328000281043,4148.721685221319,2331.0533092686765,2332.255393841704,-967.4996251065292,-967.4996251065292,-967.4996251065292,-216.5763149558912,-216.5763149558912,-216.5763149558912,-171.5878805336308,-171.5878805336308,-171.5878805336308,-579.3354296170072,-579.3354296170072,-579.3354296170072,0.0,0.0,0.0,1364.2189280333237
2018-02-07,2332.698429089824,-2327.8407224691873,3058.9812340293893,2331.9927730123864,2333.2631523681325,-1936.3567650110456,-1936.3567650110456,-1936.3567650110456,-263.43588980429746,-263.43588980429746,-263.43588980429746,-1037.6810483788765,-1037.6810483788765,-1037.6810483788765,-635.2398268278716,-635.2398268278716,-635.2398268278716,0.0,0.0,0.0,396.3416640787784
2018-02-08,2333.6783050397958,-1385.955358883394,4148.767661332913,2332.911043238664,2334.264099605539,-808.7211478747314,-808.7211478747314,-808.7211478747314,-270.81197925283055,-270.81197925283055,-270.81197925283055,159.2206112006319,159.2206112006319,159.2206112006319,-697.1297798225328,-697.1297798225328,-697.1297798225328,0.0,0.0,0.0,1524.9571571650645
2018-02-09,2334.658180989767,-880.2204662877358,4360.825080252429,2333.8591876950686,2335.277721970111,-574.9157017668849,-574.9157017668849,-574.9157017668849,-225.54470882099847,-225.54470882099847,-225.54470882099847,414.2966882149621,414.2966882149621,414.2966882149621,-763.6676811608487,-763.6676811608487,-763.6676811608487,0.0,0.0,0.0,1759.7424792228821
2018-02-10,2335.6380569397384,-1421.2252358932337,4325.914658622967,2334.8102870011953,2336.2828485884315,-939.4588403484476,-939.4588403484476,-939.4588403484476,-125.58595210067467,-125.58595210067467,-125.58595210067467,19.50458382235556,19.50458382235556,19.50458382235556,-833.3774720701281,-833.3774720701281,-833.3774720701281,0.0,0.0,0.0,1396.1792165912907
2018-02-11,2336.61793288971,-1019.4429618693952,4072.397793204624,2335.7670724994755,2337.296439503466,-680.375022455339,-680.375022455339,-680.375022455339,18.64161676473968,18.64161676473968,18.64161676473968,205.66201359686545,205.66201359686545,205.66201359686545,-904.678652816944,-904.678652816944,-904.678652816944,0.0,0.0,0.0,1656.242910434371
2018-02-12,2337.597808839682,-569.9733734272216,4723.505387876091,2336.712089993023,2338.3288466824656,-379.4425903204227,-379.4425903204227,-379.4425903204227,185.89494940857202,185.89494940857202,185.89494940857202,410.58503208103855,410.58503208103855,410.58503208103855,-975.9225718100333,-975.9225718100333,-975.9225718100333,0.0,0.0,0.0,1958.155218519259
2018-02-13,2338.5776847896536,-994.1170381118943,4382.956105637566,2337.6280204263376,2339.3732730518445,-868.513634500411,-868.513634500411,-868.513634500411,348.50438020173203,348.50438020173203,348.50438020173203,-171.58788053393388,-171.58788053393388,-171.58788053393388,-1045.4301341682092,-1045.4301341682092,-1045.4301341682092,0.0,0.0,0.0,1470.0640502892427
2018-02-14,2339.557560739625,-1838.3686628232372,3329.597515263523,2338.5709683782625,2340.398152966797,-1670.6777739087936,-1670.6777739087936,-1670.6777739087936,478.5333172591318,478.5333172591318,478.5333172591318,-1037.681048379311,-1037.681048379311,-1037.681048379311,-1111.5300427886143,-1111.5300427886143,-1111.5300427886143,0.0,0.0,0.0,668.8797868308313
2018-02-15,2340.5374366895967,-675.1033918593876,4547.333742024034,2339.5401408653365,2341.42283272483,-459.134186406655,-459.134186406655,-459.134186406655,554.2418813067587,554.2418813067587,554.2418813067587,159.22061119968657,159.22061119968657,159.22061119968657,-1172.5966789131003,-1172.5966789131003,-1172.5966789131003,0.0,0.0,0.0,1881.4032502829418
2018-02-16,2341.5173126395684,-524.360769298981,4887.4263370736935,2340.4924911348676,2342.4273125888267,-247.52165951829073,-247.52165951829073,-247.52165951829073,565.2683970902763,565.2683970902763,565.2683970902763,414.2966882150113,414.2966882150113,414.2966882150113,-1227.0867448235783,-1227.0867448235783,-1227.0867448235783,0.0,0.0,0.0,2093.995653121278
2018-02-17,2342.4971885895397,-986.6107849521055,4307.63095054846,2341.419382447009,2343.4272395727453,-738.8483492511239,-738.8483492511239,-738.8483492511239,515.2208949859659,515.2208949859659,515.2208949859659,19.504583822963234,19.504583822963234,19.504583822963234,-1273.573828060053,-1273.573828060053,-1273.573828060053,0.0,0.0,0.0,1603.6488393384159
2018-02-18,2343.4770645395115,-975.5869597230933,4431.996470403778,2342.364294612676,2344.428935262693,-684.1299293579001,-684.1299293579001,-684.1299293579001,420.9881604238437,420.9881604238437,420.9881604238437,205.66201359644478,205.66201359644478,205.66201359644478,-1310.7801033781886,-1310.7801033781886,-1310.7801033781886,0.0,0.0,0.0,1659.3471351816115
2018-02-19,2344.456940489483,-865.6974414304574,4701.455030998676,2343.263198076689,2345.4431564581146,-618.136390290343,-618.136390290343,-618.136390290343,308.8830416226408,308.8830416226408,308.8830416226408,410.58503208112586,410.58503208112586,410.58503208112586,-1337.6044639941094,-1337.6044639941094,-1337.6044639941094,0.0,0.0,0.0,1726.3205501991397
2018-02-20,2345.4368164394546,-1663.1535861902446,3801.6280124065606,2344.2052310916683,2346.465578251249,-1316.2185898768973,-1316.2185898768973,-1316.2185898768973,208.51575611647073,208.51575611647073,208.51575611647073,-171.5878805328078,-171.5878805328078,-171.5878805328078,-1353.1464654605602,-1353.1464654605602,-1353.1464654605602,0.0,0.0,0.0,1029.2182265625572
2018-02-21,2346.4166923894263,-2732.550486708784,2829.599559042909,2345.1598630495246,2347.504609904811,-2248.5458552308132,-2248.5458552308132,-2248.5458552308132,145.86076453462772,145.86076453462772,145.86076453462772,-1037.6810483790812,-1037.6810483790812,-1037.6810483790812,-1356.72557138636,-1356.72557138636,-1356.72557138636,0.0,0.0,0.0,97.87083715861309
2018-02-22,2347.3965683393976,-1359.2465027971703,4048.546605945461,2346.114495007381,2348.521647068366,-1051.4924311604448,-1051.4924311604448,-1051.4924311604448,137.18226501865863,137.18226501865863,137.18226501865863,159.22061119976607,159.22061119976607,159.22061119976607,-1347.8953073788693,-1347.8953073788693,-1347.8953073788693,0.0,0.0,0.0,1295.9041371789529
2018-02-23,2348.3764442893694,-1117.1598669521522,4462.481657349285,2347.0250334829434,2349.5276425670027,-726.8858408621322,-726.8858408621322,-726.8858408621322,185.26952597009162,185.26952597009162,185.26952597009162,414.2966882150604,414.2966882150604,414.2966882150604,-1326.4520550472844,-1326.4520550472844,-1326.4520550472844,0.0,0.0,0.0,1621.4906034272371
2018-02-24,2349.3563202393407,-1480.9928278015682,4087.421293361838,2347.921648646456,2350.53512524375,-994.0733360359734,-994.0733360359734,-994.0733360359734,278.8604285961852,278.8604285961852,278.8604285961852,19.50458382125374,19.50458382125374,19.50458382125374,-1292.4383484534123,-1292.4383484534123,-1292.4383484534123,0.0,0.0,0.0,1355.2829842033673
2018-02-25,2350.3361961893124,-1002.1720743228839,4405.293529046005,2348.8508741371957,2351.544197901354,-645.1307647734707,-645.1307647734707,-645.1307647734707,395.34788936201335,395.34788936201335,395.34788936201335,205.6620135947987,205.6620135947987,205.6620135947987,-1246.1406677302825,-1246.1406677302825,-1246.1406677302825,0.0,0.0,0.0,1705.2054314158418
2018-02-26,2351.316072139284,-624.7689529598949,4823.22042232968,2349.7512353336397,2352.606870478742,-271.4271976751136,-271.4271976751136,-271.4271976751136,506.0696256467863,506.0696256467863,506.0696256467863,410.5850320816292,410.5850320816292,410.5850320816292,-1188.081855403529,-1188.081855403529,-1188.081855403529,0.0,0.0,0.0,2079.888874464171
2018-02-27,2352.2959480892555,-873.8425738105998,4443.753048300227,2350.7139418547545,2353.619379591203,-707.7196820692434,-707.7196820692434,-707.7196820692434,582.8766054610408,582.8766054610408,582.8766054610408,-171.58788053354155,-171.58788053354155,-171.58788053354155,-1119.0084069967427,-1119.0084069967427,-1119.0084069967427,0.0,0.0,0.0,1644.576266020012
2018-02-28,2353.275824039227,-1847.8699629084306,3525.0504762590012,2351.617354725711,2354.6281708276306,-1473.1476090256626,-1473.1476090256626,-1473.1476090256626,604.4064450492032,604.4064450492032,604.4064450492032,-1037.6810483789366,-1037.6810483789366,-1037.6810483789366,-1039.8730056959294,-1039.8730056959294,-1039.8730056959294,0.0,0.0,0.0,880.1282150135642
2018-03-01,2354.2556999891985,-723.9665714355721,4764.005458488922,2352.5452498754435,2355.6905785462836,-231.9797601006447,-231.9797601006447,-231.9797601006447,560.61240703201,560.61240703201,560.61240703201,159.22061119882076,159.22061119882076,159.22061119882076,-951.8127783314753,-951.8127783314753,-951.8127783314753,0.0,0.0,0.0,2122.2759398885537
2018-03-02,2355.2355759391703,-196.44534145913838,5100.153769717203,2353.4862126370385,2356.6823965853987,12.744829862829317,12.744829862829317,12.744829862829317,454.57198581439496,454.57198581439496,454.57198581439496,414.2966882155804,414.2966882155804,414.2966882155804,-856.1238441671461,-856.1238441671461,-856.1238441671461,0.0,0.0,0.0,2367.9804058019995
